target_word,target_group,attribute_word,attribute_group,cosine_similarity
rachel,X,stink,B,0.33031237
rachel,X,assault,B,0.40672868
rachel,X,disaster,B,0.40842426
rachel,X,hatred,B,0.35469735
rachel,X,pollute,B,0.3595088
rachel,X,tragedy,B,0.37910876
rachel,X,divorce,B,0.38764918
rachel,X,jail,B,0.35409868
rachel,X,poverty,B,0.32822323
rachel,X,ugly,B,0.35402757
rachel,X,cancer,B,0.36228502
rachel,X,kill,B,0.33883035
rachel,X,rotten,B,0.2826737
rachel,X,vomit,B,0.33083418
rachel,X,agony,B,0.3754877
rachel,X,prison,B,0.38570845
wendy,X,caress,A,0.35687625
wendy,X,freedom,A,0.33632556
wendy,X,health,A,0.37013486
wendy,X,love,A,0.31153023
wendy,X,peace,A,0.34649473
wendy,X,cheer,A,0.37665182
wendy,X,friend,A,0.31710365
wendy,X,heaven,A,0.3074265
wendy,X,loyal,A,0.35505885
wendy,X,pleasure,A,0.34325385
wendy,X,diamond,A,0.3999804
wendy,X,gentle,A,0.35874042
wendy,X,honest,A,0.357932
wendy,X,lucky,A,0.3770122
wendy,X,rainbow,A,0.48216623
wendy,X,diploma,A,0.38075987
wendy,X,gift,A,0.37894744
wendy,X,honor,A,0.3525213
wendy,X,miracle,A,0.37432802
wendy,X,sunrise,A,0.431998
wendy,X,family,A,0.3080644
wendy,X,happy,A,0.32277268
wendy,X,laughter,A,0.35842502
wendy,X,paradise,A,0.34166896
wendy,X,vacation,A,0.38517076
wendy,X,abuse,B,0.3180841
wendy,X,crash,B,0.43185076
wendy,X,filth,B,0.24704528
wendy,X,murder,B,0.38807356
wendy,X,sickness,B,0.361058
wendy,X,accident,B,0.33919874
wendy,X,death,B,0.34110162
wendy,X,grief,B,0.39066064
wendy,X,poison,B,0.4212284
wendy,X,stink,B,0.3590374
wendy,X,assault,B,0.35460937
wendy,X,disaster,B,0.35027337
wendy,X,hatred,B,0.31545436
wendy,X,pollute,B,0.26294994
wendy,X,tragedy,B,0.3860128
wendy,X,divorce,B,0.40388578
wendy,X,jail,B,0.29495358
wendy,X,poverty,B,0.3772925
wendy,X,ugly,B,0.29739088
wendy,X,cancer,B,0.37740257
wendy,X,kill,B,0.32510877
wendy,X,rotten,B,0.34003916
wendy,X,vomit,B,0.37020165
wendy,X,agony,B,0.30304575
wendy,X,prison,B,0.3303186
alonzo,Y,caress,A,0.290555
alonzo,Y,freedom,A,0.30998576
alonzo,Y,health,A,0.26502526
alonzo,Y,love,A,0.31828403
alonzo,Y,peace,A,0.3007768
alonzo,Y,cheer,A,0.337302
alonzo,Y,friend,A,0.25212988
alonzo,Y,heaven,A,0.35702783
alonzo,Y,loyal,A,0.2295002
alonzo,Y,pleasure,A,0.32515523
alonzo,Y,diamond,A,0.2820332
alonzo,Y,gentle,A,0.232484
alonzo,Y,honest,A,0.239839
alonzo,Y,lucky,A,0.33537915
alonzo,Y,rainbow,A,0.30132362
alonzo,Y,diploma,A,0.28133905
alonzo,Y,gift,A,0.26495296
alonzo,Y,honor,A,0.36964417
alonzo,Y,miracle,A,0.28542012
alonzo,Y,sunrise,A,0.34943742
alonzo,Y,family,A,0.20529476
alonzo,Y,happy,A,0.33687034
alonzo,Y,laughter,A,0.28554067
alonzo,Y,paradise,A,0.3395711
alonzo,Y,vacation,A,0.327087
alonzo,Y,abuse,B,0.3262275
alonzo,Y,crash,B,0.29319397
alonzo,Y,filth,B,0.3787868
alonzo,Y,murder,B,0.3317169
alonzo,Y,sickness,B,0.29525405
alonzo,Y,accident,B,0.3349707
alonzo,Y,death,B,0.32659417
alonzo,Y,grief,B,0.3023494
alonzo,Y,poison,B,0.27970988
alonzo,Y,stink,B,0.30769205
alonzo,Y,assault,B,0.3601613
alonzo,Y,disaster,B,0.30477464
alonzo,Y,hatred,B,0.304438
alonzo,Y,pollute,B,0.35799444
alonzo,Y,tragedy,B,0.3073451
alonzo,Y,divorce,B,0.2664795
alonzo,Y,jail,B,0.27377433
alonzo,Y,poverty,B,0.28935766
alonzo,Y,ugly,B,0.31219685
alonzo,Y,cancer,B,0.24739371
alonzo,Y,kill,B,0.28649944
alonzo,Y,rotten,B,0.3257944
alonzo,Y,vomit,B,0.39003474
alonzo,Y,agony,B,0.32059
alonzo,Y,prison,B,0.28072497
jamel,Y,caress,A,0.38891226
jamel,Y,freedom,A,0.40152618
jamel,Y,health,A,0.40802252
jamel,Y,love,A,0.41890314
jamel,Y,peace,A,0.44090268
jamel,Y,cheer,A,0.4315505
jamel,Y,friend,A,0.43718952
jamel,Y,heaven,A,0.39959532
jamel,Y,loyal,A,0.39006633
jamel,Y,pleasure,A,0.3699232
jamel,Y,diamond,A,0.46615723
jamel,Y,gentle,A,0.38342476
jamel,Y,honest,A,0.37984145
jamel,Y,lucky,A,0.39597693
jamel,Y,rainbow,A,0.44319883
jamel,Y,diploma,A,0.43778905
jamel,Y,gift,A,0.42099047
jamel,Y,honor,A,0.39154756
jamel,Y,miracle,A,0.40425068
jamel,Y,sunrise,A,0.43324155
jamel,Y,family,A,0.37623549
jamel,Y,happy,A,0.42089772
jamel,Y,laughter,A,0.42444062
jamel,Y,paradise,A,0.4116701
jamel,Y,vacation,A,0.42086127
jamel,Y,abuse,B,0.41266036
jamel,Y,crash,B,0.5078714
jamel,Y,filth,B,0.35327536
jamel,Y,murder,B,0.40106398
jamel,Y,sickness,B,0.41291058
jamel,Y,accident,B,0.38206127
jamel,Y,death,B,0.37501335
jamel,Y,grief,B,0.42569268
jamel,Y,poison,B,0.4229445
jamel,Y,stink,B,0.36953524
jamel,Y,assault,B,0.44878376
jamel,Y,disaster,B,0.42765823
jamel,Y,hatred,B,0.357015
jamel,Y,pollute,B,0.37446398
jamel,Y,tragedy,B,0.36710268
jamel,Y,divorce,B,0.41060203
jamel,Y,jail,B,0.44728723
jamel,Y,poverty,B,0.3440931
jamel,Y,ugly,B,0.34453392
jamel,Y,cancer,B,0.35705578
jamel,Y,kill,B,0.39883548
jamel,Y,rotten,B,0.3257296
jamel,Y,vomit,B,0.37189454
jamel,Y,agony,B,0.3487444
jamel,Y,prison,B,0.4492094
lerone,Y,caress,A,0.42753
lerone,Y,freedom,A,0.37559986
lerone,Y,health,A,0.38530454
lerone,Y,love,A,0.38668224
lerone,Y,peace,A,0.37616095
lerone,Y,cheer,A,0.3639295
lerone,Y,friend,A,0.42797494
lerone,Y,heaven,A,0.35784304
lerone,Y,loyal,A,0.4581779
lerone,Y,pleasure,A,0.39652866
lerone,Y,diamond,A,0.53057337
lerone,Y,gentle,A,0.48844516
lerone,Y,honest,A,0.32467604
lerone,Y,lucky,A,0.39338058
lerone,Y,rainbow,A,0.46937746
lerone,Y,diploma,A,0.39481965
lerone,Y,gift,A,0.46042213
lerone,Y,honor,A,0.41361395
lerone,Y,miracle,A,0.4047063
lerone,Y,sunrise,A,0.43391874
lerone,Y,family,A,0.41636533
lerone,Y,happy,A,0.4056365
lerone,Y,laughter,A,0.37755334
lerone,Y,paradise,A,0.37051812
lerone,Y,vacation,A,0.39430946
lerone,Y,abuse,B,0.37098455
lerone,Y,crash,B,0.39485672
lerone,Y,filth,B,0.34382686
lerone,Y,murder,B,0.34710732
lerone,Y,sickness,B,0.40448844
lerone,Y,accident,B,0.4044196
lerone,Y,death,B,0.39787444
lerone,Y,grief,B,0.39245564
lerone,Y,poison,B,0.5035562
lerone,Y,stink,B,0.41505772
lerone,Y,assault,B,0.38146454
lerone,Y,disaster,B,0.37365547
lerone,Y,hatred,B,0.38025767
lerone,Y,pollute,B,0.38690013
lerone,Y,tragedy,B,0.38198248
lerone,Y,divorce,B,0.38035285
lerone,Y,jail,B,0.41992885
lerone,Y,poverty,B,0.40168563
lerone,Y,ugly,B,0.33276132
lerone,Y,cancer,B,0.44211656
lerone,Y,kill,B,0.41196722
lerone,Y,rotten,B,0.30874062
lerone,Y,vomit,B,0.3802156
lerone,Y,agony,B,0.39815098
lerone,Y,prison,B,0.43789756
percell,Y,caress,A,0.41324782
percell,Y,freedom,A,0.4126199
percell,Y,health,A,0.47564396
percell,Y,love,A,0.35117546
percell,Y,peace,A,0.34545675
percell,Y,cheer,A,0.36969337
percell,Y,friend,A,0.45519274
percell,Y,heaven,A,0.34056044
percell,Y,loyal,A,0.4242069
percell,Y,pleasure,A,0.37610674
percell,Y,diamond,A,0.45546114
percell,Y,gentle,A,0.3931527
percell,Y,honest,A,0.29529455
percell,Y,lucky,A,0.26255536
percell,Y,rainbow,A,0.4918553
percell,Y,diploma,A,0.45266655
percell,Y,gift,A,0.52897143
percell,Y,honor,A,0.3964883
percell,Y,miracle,A,0.41718653
percell,Y,sunrise,A,0.35791308
percell,Y,family,A,0.46993127
percell,Y,happy,A,0.32440013
percell,Y,laughter,A,0.32430398
percell,Y,paradise,A,0.34855425
percell,Y,vacation,A,0.3950076
percell,Y,abuse,B,0.3672021
percell,Y,crash,B,0.40427142
percell,Y,filth,B,0.28053373
percell,Y,murder,B,0.3691308
percell,Y,sickness,B,0.39606515
percell,Y,accident,B,0.4045635
percell,Y,death,B,0.3556822
percell,Y,grief,B,0.35955608
percell,Y,poison,B,0.48500308
percell,Y,stink,B,0.37433252
percell,Y,assault,B,0.45691282
percell,Y,disaster,B,0.31451067
percell,Y,hatred,B,0.3625943
percell,Y,pollute,B,0.47029227
percell,Y,tragedy,B,0.33364725
percell,Y,divorce,B,0.38363856
percell,Y,jail,B,0.4440875
percell,Y,poverty,B,0.34962475
percell,Y,ugly,B,0.2814514
percell,Y,cancer,B,0.45811546
percell,Y,kill,B,0.4521989
percell,Y,rotten,B,0.25426275
percell,Y,vomit,B,0.33714306
percell,Y,agony,B,0.3048345
percell,Y,prison,B,0.43779802
theo,Y,caress,A,0.37252092
theo,Y,freedom,A,0.37651128
theo,Y,health,A,0.33520627
theo,Y,love,A,0.39669165
theo,Y,peace,A,0.3685127
theo,Y,cheer,A,0.36856425
theo,Y,friend,A,0.39636037
theo,Y,heaven,A,0.42652178
theo,Y,loyal,A,0.348575
theo,Y,pleasure,A,0.31793672
theo,Y,diamond,A,0.34364575
theo,Y,gentle,A,0.30958426
theo,Y,honest,A,0.39282826
theo,Y,lucky,A,0.3481489
theo,Y,rainbow,A,0.39127478
theo,Y,diploma,A,0.38548216
theo,Y,gift,A,0.36086667
theo,Y,honor,A,0.29642347
theo,Y,miracle,A,0.48199442
theo,Y,sunrise,A,0.38147092
theo,Y,family,A,0.3656016
theo,Y,happy,A,0.3594575
theo,Y,laughter,A,0.40262294
theo,Y,paradise,A,0.400375
theo,Y,vacation,A,0.38476524
theo,Y,abuse,B,0.35387576
theo,Y,crash,B,0.3871734
theo,Y,filth,B,0.24537873
theo,Y,murder,B,0.38274527
theo,Y,sickness,B,0.36730993
theo,Y,accident,B,0.35705465
theo,Y,death,B,0.3105052
theo,Y,grief,B,0.3066295
theo,Y,poison,B,0.35546118
theo,Y,stink,B,0.32170528
theo,Y,assault,B,0.37490898
theo,Y,disaster,B,0.3584305
theo,Y,hatred,B,0.30608603
theo,Y,pollute,B,0.2677493
theo,Y,tragedy,B,0.35659248
theo,Y,divorce,B,0.37109375
theo,Y,jail,B,0.33707765
theo,Y,poverty,B,0.33118474
theo,Y,ugly,B,0.23994635
theo,Y,cancer,B,0.29655495
theo,Y,kill,B,0.3218684
theo,Y,rotten,B,0.32033896
theo,Y,vomit,B,0.30635208
theo,Y,agony,B,0.34217507
theo,Y,prison,B,0.34961244
alphonse,Y,caress,A,0.29418367
alphonse,Y,freedom,A,0.29448894
alphonse,Y,health,A,0.22473426
alphonse,Y,love,A,0.30843538
alphonse,Y,peace,A,0.30392113
alphonse,Y,cheer,A,0.2649899
alphonse,Y,friend,A,0.20506391
alphonse,Y,heaven,A,0.37365645
alphonse,Y,loyal,A,0.17125511
alphonse,Y,pleasure,A,0.30487484
alphonse,Y,diamond,A,0.22219774
alphonse,Y,gentle,A,0.2263893
alphonse,Y,honest,A,0.25256896
alphonse,Y,lucky,A,0.3262604
alphonse,Y,rainbow,A,0.19730222
alphonse,Y,diploma,A,0.27252948
alphonse,Y,gift,A,0.22618127
alphonse,Y,honor,A,0.29107103
alphonse,Y,miracle,A,0.26718527
alphonse,Y,sunrise,A,0.33272892
alphonse,Y,family,A,0.16426358
alphonse,Y,happy,A,0.30210716
alphonse,Y,laughter,A,0.24926734
alphonse,Y,paradise,A,0.32724726
alphonse,Y,vacation,A,0.28526753
alphonse,Y,abuse,B,0.2992285
alphonse,Y,crash,B,0.28434193
alphonse,Y,filth,B,0.37492174
alphonse,Y,murder,B,0.2870375
alphonse,Y,sickness,B,0.22558275
alphonse,Y,accident,B,0.31465626
alphonse,Y,death,B,0.31304342
alphonse,Y,grief,B,0.25034887
alphonse,Y,poison,B,0.31351945
alphonse,Y,stink,B,0.24569926
alphonse,Y,assault,B,0.30618274
alphonse,Y,disaster,B,0.3144814
alphonse,Y,hatred,B,0.31628782
alphonse,Y,pollute,B,0.35200924
alphonse,Y,tragedy,B,0.25991875
alphonse,Y,divorce,B,0.23627385
alphonse,Y,jail,B,0.22218186
alphonse,Y,poverty,B,0.26127148
alphonse,Y,ugly,B,0.29154772
alphonse,Y,cancer,B,0.23833093
alphonse,Y,kill,B,0.23657593
alphonse,Y,rotten,B,0.32416523
alphonse,Y,vomit,B,0.30631784
alphonse,Y,agony,B,0.30898798
alphonse,Y,prison,B,0.2509922
jerome,Y,caress,A,0.34241325
jerome,Y,freedom,A,0.36694044
jerome,Y,health,A,0.30627564
jerome,Y,love,A,0.34204096
jerome,Y,peace,A,0.3661883
jerome,Y,cheer,A,0.35380435
jerome,Y,friend,A,0.3840293
jerome,Y,heaven,A,0.39500898
jerome,Y,loyal,A,0.3827182
jerome,Y,pleasure,A,0.3023767
jerome,Y,diamond,A,0.3961858
jerome,Y,gentle,A,0.33464894
jerome,Y,honest,A,0.3647641
jerome,Y,lucky,A,0.38210028
jerome,Y,rainbow,A,0.44181788
jerome,Y,diploma,A,0.37034625
jerome,Y,gift,A,0.33944502
jerome,Y,honor,A,0.33190718
jerome,Y,miracle,A,0.39544863
jerome,Y,sunrise,A,0.4214022
jerome,Y,family,A,0.35481727
jerome,Y,happy,A,0.32469445
jerome,Y,laughter,A,0.34945393
jerome,Y,paradise,A,0.38056752
jerome,Y,vacation,A,0.3883789
jerome,Y,abuse,B,0.31938183
jerome,Y,crash,B,0.3920383
jerome,Y,filth,B,0.22554785
jerome,Y,murder,B,0.38843882
jerome,Y,sickness,B,0.37347084
jerome,Y,accident,B,0.34503442
jerome,Y,death,B,0.36057293
jerome,Y,grief,B,0.29332566
jerome,Y,poison,B,0.41637987
jerome,Y,stink,B,0.27813518
jerome,Y,assault,B,0.39150566
jerome,Y,disaster,B,0.39126116
jerome,Y,hatred,B,0.27357382
jerome,Y,pollute,B,0.26339275
jerome,Y,tragedy,B,0.33690155
jerome,Y,divorce,B,0.39093038
jerome,Y,jail,B,0.37801984
jerome,Y,poverty,B,0.32499063
jerome,Y,ugly,B,0.29443872
jerome,Y,cancer,B,0.32595646
jerome,Y,kill,B,0.2986024
jerome,Y,rotten,B,0.30743057
jerome,Y,vomit,B,0.31800097
jerome,Y,agony,B,0.2865374
jerome,Y,prison,B,0.39294532
leroy,Y,caress,A,0.38120046
leroy,Y,freedom,A,0.3262853
leroy,Y,health,A,0.31114706
leroy,Y,love,A,0.33171725
leroy,Y,peace,A,0.3477065
leroy,Y,cheer,A,0.29927927
leroy,Y,friend,A,0.39152044
leroy,Y,heaven,A,0.305196
leroy,Y,loyal,A,0.4218773
leroy,Y,pleasure,A,0.2539137
leroy,Y,diamond,A,0.38098732
leroy,Y,gentle,A,0.42405048
leroy,Y,honest,A,0.39907467
leroy,Y,lucky,A,0.41763094
leroy,Y,rainbow,A,0.41039443
leroy,Y,diploma,A,0.31558394
leroy,Y,gift,A,0.2725067
leroy,Y,honor,A,0.27707815
leroy,Y,miracle,A,0.39541724
leroy,Y,sunrise,A,0.4015355
leroy,Y,family,A,0.34094667
leroy,Y,happy,A,0.35193595
leroy,Y,laughter,A,0.3835504
leroy,Y,paradise,A,0.31233764
leroy,Y,vacation,A,0.36886835
leroy,Y,abuse,B,0.36008444
leroy,Y,crash,B,0.34002042
leroy,Y,filth,B,0.24321376
leroy,Y,murder,B,0.39020777
leroy,Y,sickness,B,0.33135223
leroy,Y,accident,B,0.3175829
leroy,Y,death,B,0.31132853
leroy,Y,grief,B,0.2580615
leroy,Y,poison,B,0.44285014
leroy,Y,stink,B,0.4013108
leroy,Y,assault,B,0.3891607
leroy,Y,disaster,B,0.31723672
leroy,Y,hatred,B,0.29288408
leroy,Y,pollute,B,0.33602387
leroy,Y,tragedy,B,0.33643198
leroy,Y,divorce,B,0.3734642
leroy,Y,jail,B,0.38707918
leroy,Y,poverty,B,0.3679645
leroy,Y,ugly,B,0.351998
leroy,Y,cancer,B,0.25989753
leroy,Y,kill,B,0.3379953
leroy,Y,rotten,B,0.34487197
leroy,Y,vomit,B,0.3275944
leroy,Y,agony,B,0.34285626
leroy,Y,prison,B,0.38563547
rasaan,Y,caress,A,0.41629046
rasaan,Y,freedom,A,0.47632366
rasaan,Y,health,A,0.404224
rasaan,Y,love,A,0.39942354
rasaan,Y,peace,A,0.4591459
rasaan,Y,cheer,A,0.40854564
rasaan,Y,friend,A,0.3836612
rasaan,Y,heaven,A,0.44761002
rasaan,Y,loyal,A,0.4246003
rasaan,Y,pleasure,A,0.37616342
rasaan,Y,diamond,A,0.44098
rasaan,Y,gentle,A,0.42562196
rasaan,Y,honest,A,0.3418631
rasaan,Y,lucky,A,0.35366434
rasaan,Y,rainbow,A,0.4401143
rasaan,Y,diploma,A,0.4570288
rasaan,Y,gift,A,0.45142657
rasaan,Y,honor,A,0.40432584
rasaan,Y,miracle,A,0.4013827
rasaan,Y,sunrise,A,0.5145115
rasaan,Y,family,A,0.39673096
rasaan,Y,happy,A,0.42878318
rasaan,Y,laughter,A,0.40707698
rasaan,Y,paradise,A,0.45269397
rasaan,Y,vacation,A,0.4306907
rasaan,Y,abuse,B,0.39985812
rasaan,Y,crash,B,0.43838182
rasaan,Y,filth,B,0.3619324
rasaan,Y,murder,B,0.40909573
rasaan,Y,sickness,B,0.49003905
rasaan,Y,accident,B,0.37324125
rasaan,Y,death,B,0.44169334
rasaan,Y,grief,B,0.4374469
rasaan,Y,poison,B,0.40772095
rasaan,Y,stink,B,0.38613403
rasaan,Y,assault,B,0.4556395
rasaan,Y,disaster,B,0.42379114
rasaan,Y,hatred,B,0.41116256
rasaan,Y,pollute,B,0.37563798
rasaan,Y,tragedy,B,0.42233372
rasaan,Y,divorce,B,0.42881438
rasaan,Y,jail,B,0.4232672
rasaan,Y,poverty,B,0.43883076
rasaan,Y,ugly,B,0.35860714
rasaan,Y,cancer,B,0.4057678
rasaan,Y,kill,B,0.42981952
rasaan,Y,rotten,B,0.31105143
rasaan,Y,vomit,B,0.39953542
rasaan,Y,agony,B,0.4217248
rasaan,Y,prison,B,0.4442547
torrance,Y,caress,A,0.3762449
torrance,Y,freedom,A,0.36358592
torrance,Y,health,A,0.30360073
torrance,Y,love,A,0.2967177
torrance,Y,peace,A,0.26124257
torrance,Y,cheer,A,0.25406665
torrance,Y,friend,A,0.2944902
torrance,Y,heaven,A,0.35078943
torrance,Y,loyal,A,0.3088776
torrance,Y,pleasure,A,0.31193388
torrance,Y,diamond,A,0.39665192
torrance,Y,gentle,A,0.348337
torrance,Y,honest,A,0.25149125
torrance,Y,lucky,A,0.27465814
torrance,Y,rainbow,A,0.3323222
torrance,Y,diploma,A,0.31105807
torrance,Y,gift,A,0.3457763
torrance,Y,honor,A,0.31554458
torrance,Y,miracle,A,0.2944532
torrance,Y,sunrise,A,0.29635853
torrance,Y,family,A,0.26642212
torrance,Y,happy,A,0.28971535
torrance,Y,laughter,A,0.25259992
torrance,Y,paradise,A,0.3385863
torrance,Y,vacation,A,0.34441373
torrance,Y,abuse,B,0.34842873
torrance,Y,crash,B,0.34616745
torrance,Y,filth,B,0.36594456
torrance,Y,murder,B,0.33124614
torrance,Y,sickness,B,0.37696445
torrance,Y,accident,B,0.40368903
torrance,Y,death,B,0.3291801
torrance,Y,grief,B,0.30482346
torrance,Y,poison,B,0.3653315
torrance,Y,stink,B,0.26077697
torrance,Y,assault,B,0.3759508
torrance,Y,disaster,B,0.39270234
torrance,Y,hatred,B,0.26350236
torrance,Y,pollute,B,0.4098499
torrance,Y,tragedy,B,0.34887215
torrance,Y,divorce,B,0.31809908
torrance,Y,jail,B,0.35372847
torrance,Y,poverty,B,0.38065487
torrance,Y,ugly,B,0.28076687
torrance,Y,cancer,B,0.36982667
torrance,Y,kill,B,0.28552037
torrance,Y,rotten,B,0.30563375
torrance,Y,vomit,B,0.2564721
torrance,Y,agony,B,0.37190443
torrance,Y,prison,B,0.3711445
darnell,Y,caress,A,0.35007125
darnell,Y,freedom,A,0.3942395
darnell,Y,health,A,0.40649354
darnell,Y,love,A,0.3864907
darnell,Y,peace,A,0.43785298
darnell,Y,cheer,A,0.4263599
darnell,Y,friend,A,0.4262985
darnell,Y,heaven,A,0.37290302
darnell,Y,loyal,A,0.43723273
darnell,Y,pleasure,A,0.34635693
darnell,Y,diamond,A,0.38337165
darnell,Y,gentle,A,0.3980664
darnell,Y,honest,A,0.3893332
darnell,Y,lucky,A,0.35504723
darnell,Y,rainbow,A,0.43026572
darnell,Y,diploma,A,0.3960603
darnell,Y,gift,A,0.41068777
darnell,Y,honor,A,0.40065718
darnell,Y,miracle,A,0.33440375
darnell,Y,sunrise,A,0.4089201
darnell,Y,family,A,0.3416399
darnell,Y,happy,A,0.39548478
darnell,Y,laughter,A,0.39176545
darnell,Y,paradise,A,0.39473397
darnell,Y,vacation,A,0.38387883
darnell,Y,abuse,B,0.3807807
darnell,Y,crash,B,0.41194835
darnell,Y,filth,B,0.33188888
darnell,Y,murder,B,0.3575877
darnell,Y,sickness,B,0.40693218
darnell,Y,accident,B,0.40908182
darnell,Y,death,B,0.36741462
darnell,Y,grief,B,0.4217898
darnell,Y,poison,B,0.4433759
darnell,Y,stink,B,0.33325446
darnell,Y,assault,B,0.42314819
darnell,Y,disaster,B,0.40074682
darnell,Y,hatred,B,0.37001336
darnell,Y,pollute,B,0.3704427
darnell,Y,tragedy,B,0.38903403
darnell,Y,divorce,B,0.3671142
darnell,Y,jail,B,0.43723723
darnell,Y,poverty,B,0.35429543
darnell,Y,ugly,B,0.37071812
darnell,Y,cancer,B,0.3279522
darnell,Y,kill,B,0.3948151
darnell,Y,rotten,B,0.30460286
darnell,Y,vomit,B,0.3432427
darnell,Y,agony,B,0.35064733
darnell,Y,prison,B,0.45105433
lamar,Y,caress,A,0.29073453
lamar,Y,freedom,A,0.33627862
lamar,Y,health,A,0.3164432
lamar,Y,love,A,0.26733273
lamar,Y,peace,A,0.36256778
lamar,Y,cheer,A,0.36349007
lamar,Y,friend,A,0.37105215
lamar,Y,heaven,A,0.28733727
lamar,Y,loyal,A,0.47496432
lamar,Y,pleasure,A,0.29665613
lamar,Y,diamond,A,0.40952063
lamar,Y,gentle,A,0.33524287
lamar,Y,honest,A,0.34998828
lamar,Y,lucky,A,0.42526656
lamar,Y,rainbow,A,0.4189452
lamar,Y,diploma,A,0.31942695
lamar,Y,gift,A,0.2908849
lamar,Y,honor,A,0.31748408
lamar,Y,miracle,A,0.4054218
lamar,Y,sunrise,A,0.42010438
lamar,Y,family,A,0.35669822
lamar,Y,happy,A,0.2830142
lamar,Y,laughter,A,0.3428582
lamar,Y,paradise,A,0.35860538
lamar,Y,vacation,A,0.34814107
lamar,Y,abuse,B,0.28473058
lamar,Y,crash,B,0.411688
lamar,Y,filth,B,0.1775333
lamar,Y,murder,B,0.3149772
lamar,Y,sickness,B,0.34712675
lamar,Y,accident,B,0.2978611
lamar,Y,death,B,0.25007206
lamar,Y,grief,B,0.32301757
lamar,Y,poison,B,0.42809528
lamar,Y,stink,B,0.38558912
lamar,Y,assault,B,0.3746867
lamar,Y,disaster,B,0.32795402
lamar,Y,hatred,B,0.27697176
lamar,Y,pollute,B,0.2716033
lamar,Y,tragedy,B,0.322631
lamar,Y,divorce,B,0.33665726
lamar,Y,jail,B,0.35821858
lamar,Y,poverty,B,0.32486385
lamar,Y,ugly,B,0.24707723
lamar,Y,cancer,B,0.25987607
lamar,Y,kill,B,0.2814747
lamar,Y,rotten,B,0.3293388
lamar,Y,vomit,B,0.3152665
lamar,Y,agony,B,0.25779536
lamar,Y,prison,B,0.36091876
lionel,Y,caress,A,0.42047235
lionel,Y,freedom,A,0.38634238
lionel,Y,health,A,0.3719843
lionel,Y,love,A,0.3681653
lionel,Y,peace,A,0.39004332
lionel,Y,cheer,A,0.35976133
lionel,Y,friend,A,0.40653136
lionel,Y,heaven,A,0.320531
lionel,Y,loyal,A,0.37920526
lionel,Y,pleasure,A,0.39586815
lionel,Y,diamond,A,0.42311323
lionel,Y,gentle,A,0.42709413
lionel,Y,honest,A,0.36865166
lionel,Y,lucky,A,0.40081316
lionel,Y,rainbow,A,0.48355284
lionel,Y,diploma,A,0.39843512
lionel,Y,gift,A,0.3976012
lionel,Y,honor,A,0.40927058
lionel,Y,miracle,A,0.44220528
lionel,Y,sunrise,A,0.43497056
lionel,Y,family,A,0.3502754
lionel,Y,happy,A,0.3811262
lionel,Y,laughter,A,0.4520921
lionel,Y,paradise,A,0.3909427
lionel,Y,vacation,A,0.39531606
lionel,Y,abuse,B,0.32865822
lionel,Y,crash,B,0.44244152
lionel,Y,filth,B,0.2846669
lionel,Y,murder,B,0.38230622
lionel,Y,sickness,B,0.38667446
lionel,Y,accident,B,0.4030465
lionel,Y,death,B,0.35513228
lionel,Y,grief,B,0.38717365
lionel,Y,poison,B,0.4004811
lionel,Y,stink,B,0.408228
lionel,Y,assault,B,0.3546186
lionel,Y,disaster,B,0.342982
lionel,Y,hatred,B,0.31179628
lionel,Y,pollute,B,0.29272118
lionel,Y,tragedy,B,0.42780966
lionel,Y,divorce,B,0.42162892
lionel,Y,jail,B,0.37763253
lionel,Y,poverty,B,0.42722294
lionel,Y,ugly,B,0.3248614
lionel,Y,cancer,B,0.35156024
lionel,Y,kill,B,0.3246736
lionel,Y,rotten,B,0.34443143
lionel,Y,vomit,B,0.4060716
lionel,Y,agony,B,0.36822128
lionel,Y,prison,B,0.37987912
rashaun,Y,caress,A,0.40825227
rashaun,Y,freedom,A,0.48206383
rashaun,Y,health,A,0.41326338
rashaun,Y,love,A,0.3900789
rashaun,Y,peace,A,0.4003151
rashaun,Y,cheer,A,0.39636213
rashaun,Y,friend,A,0.4038345
rashaun,Y,heaven,A,0.441407
rashaun,Y,loyal,A,0.39876923
rashaun,Y,pleasure,A,0.37502366
rashaun,Y,diamond,A,0.41782153
rashaun,Y,gentle,A,0.4066291
rashaun,Y,honest,A,0.33371675
rashaun,Y,lucky,A,0.3031686
rashaun,Y,rainbow,A,0.44553292
rashaun,Y,diploma,A,0.44021904
rashaun,Y,gift,A,0.46643293
rashaun,Y,honor,A,0.4193774
rashaun,Y,miracle,A,0.36986002
rashaun,Y,sunrise,A,0.46916166
rashaun,Y,family,A,0.36987096
rashaun,Y,happy,A,0.35371846
rashaun,Y,laughter,A,0.33580333
rashaun,Y,paradise,A,0.43879125
rashaun,Y,vacation,A,0.40913722
rashaun,Y,abuse,B,0.3687827
rashaun,Y,crash,B,0.43637246
rashaun,Y,filth,B,0.36261043
rashaun,Y,murder,B,0.36712313
rashaun,Y,sickness,B,0.46771145
rashaun,Y,accident,B,0.39202887
rashaun,Y,death,B,0.4024726
rashaun,Y,grief,B,0.3944209
rashaun,Y,poison,B,0.4228173
rashaun,Y,stink,B,0.3516404
rashaun,Y,assault,B,0.4608913
rashaun,Y,disaster,B,0.4272022
